wikipedia_id,BookRating,MovieRuntime,MovieRating,MovieBoxOffice,MovieRatingNb,MovieGenre,neg,neu,pos,compound,polarity,subjectivity,sadness,joy,love,anger,fear,surprise,EnglishLanguage,FrenchLanguage,GermanLanguage,SpanishLanguage,ActionAdventure,Comedy,CrimeGangster,Drama,FamilyChildren,FantasyScienceFiction,HistoricalPeriod,HorrorSupernatural,OtherGenre,RomanceRelationship,ThrillersMysteries
58147,4.09,129.0,7.9,7716923.0,81361,Thriller,0.106,0.772,0.122,0.8085,0.0883055555555555,0.4034444444444445,0.0608382648829969,0.225728865514975,0.0324389818577661,0.4540425242631629,0.2241572604527131,0.0027940994777184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2229732,3.9159999999999995,118.0,6.8,4000000.0,6055,Family Film,0.095,0.862,0.044,-0.9277,0.039057239057239,0.5048821548821549,0.2588320716928977,0.174547295350259,0.0027641528017389,0.4467818768551716,0.1152245791073745,0.0018500144920276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4607980,4.27,124.0,8.3,20629846.0,339287,Crime Fiction,0.102,0.837,0.06,-0.976,0.0177828282828282,0.4904444444444443,0.0997351086116395,0.3574530723595267,0.0603317373032849,0.2257969660826752,0.252370560179568,0.0043125617319472,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
304428,3.89,119.0,7.6,11403529.0,210234,Thriller,0.215,0.735,0.05,-0.9993,-0.1648148148148148,0.4064814814814814,0.0535384077878776,0.0398047640464471,0.0066149582297582,0.2192759392365144,0.669132947587432,0.0116329861805589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4954774,4.18,248.0,7.0,57777778.0,38588,History,0.19,0.733,0.077,-0.9994,-0.0074253430185633,0.388095238095238,0.0767845877508079,0.2276968690985086,0.0217594326936705,0.5104087914746742,0.1565793480936008,0.0067709826241753,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8695,3.9159999999999995,90.0,8.3,9164370.0,530709,Drama,0.115,0.812,0.073,-0.9914,-0.0539160119715675,0.4698391320613542,0.0512172447184899,0.2094157506711781,0.0042368096632084,0.3479637028782495,0.3558844538638368,0.0312820393791688,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6446071,3.9159999999999995,111.0,7.3,78900000.0,149076,Thriller,0.161,0.758,0.081,-0.9977,-0.08,0.2803379416282642,0.0440684702874521,0.0664315254863111,0.0031761541871556,0.4310989924706518,0.4517023750513251,0.0035224800996084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3650653,3.9,79.0,7.1,12000000.0,108866,Coming of age,0.081,0.845,0.073,-0.7307,0.067247708567153,0.4632341937897493,0.074643857004897,0.3536654747770323,0.0030694201963746,0.360639448012484,0.1998737323718766,0.0081080619135819,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
97732,3.74,121.0,6.4,11922000.0,14572,Romantic comedy,0.109,0.767,0.125,0.7084,0.1156123560535325,0.505692499221911,0.1566001319938718,0.218325538454034,0.089871992345757,0.378067234288513,0.1528913347606754,0.0042437695929375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6322029,3.8,111.0,7.7,124900000.0,206889,Action/Adventure,0.112,0.773,0.116,0.5187,0.1088234258965966,0.4347121036145426,0.0355146147399757,0.2386853454175733,0.0056837848670136,0.3492324930780074,0.3668776981066912,0.0040060698152314,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
264851,3.9159999999999995,130.0,7.1,7000000.0,55320,Thriller,0.197,0.724,0.079,-0.993,0.0716865079365079,0.3800396825396825,0.0924128515928584,0.1106779945534764,0.0068521963985404,0.4419774790793391,0.3447410246978203,0.0033384581384736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
77856,4.03,139.0,7.8,102272727.0,190227,Children's/Family,0.082,0.809,0.109,0.9945,0.1245470744533244,0.524625575813076,0.0709566356630862,0.2951208778009343,0.0608254629409029,0.3895673116623786,0.1781708396331865,0.0053588773222318,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
161882,3.9159999999999995,96.0,6.7,20000000.0,16567,Parody,0.137,0.768,0.095,-0.9136,0.0130021367521367,0.4837286324786324,0.0192414164552106,0.1560480039871226,0.0045969744857687,0.5327523042841886,0.2822926264041318,0.0050686736761305,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
97758,4.03,200.0,7.9,111721910.0,83484,Roadshow theatrical release,0.102,0.827,0.071,-0.9869,0.0722853535353535,0.3709280303030303,0.1634038365099024,0.2008588938551838,0.0103495955151559,0.2958245520891908,0.326156884390422,0.0034062376672899,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6152265,3.81,130.0,6.9,141200000.0,130079,Thriller,0.162,0.766,0.072,-0.9983,0.0211206896551724,0.3605911330049261,0.0200181573733668,0.1209224102810064,0.0068856305830801,0.3719431691206409,0.4757367483883475,0.004493877178902,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3709021,3.9159999999999995,133.0,7.1,16207116.0,2661,Family Film,0.034,0.849,0.117,0.9479,0.0917530568846358,0.4391281233386496,0.0641719136377408,0.5984712777038416,0.0067675187795733,0.2463668939938846,0.0778380256621555,0.0063843293464742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
212981,3.42,99.0,6.9,16873162.0,4329,Kitchen sink realism,0.053,0.77,0.178,0.9978,0.1829492403021814,0.5330723198370257,0.1691238224128028,0.2749281546081571,0.2100464274738139,0.264073078923199,0.0796889918739907,0.0021395261249078,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6646087,3.81,121.0,6.8,12000000.0,11265,Thriller,0.161,0.776,0.063,-0.9996,-0.0132627108864732,0.4717514443752069,0.0930942619621718,0.1437189093244975,0.0162311858448562,0.3536300684997364,0.3902814032530554,0.0030441669455458,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1443103,3.9159999999999995,117.0,7.3,19537346.0,19429,Action/Adventure,0.11,0.762,0.128,0.565,0.0363386243386243,0.4096534391534391,0.0896131953631993,0.2396630749408359,0.0069382520869112,0.311376997779007,0.3495672843946522,0.0028411916146069,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98508,4.24,196.0,7.5,30017647.0,16932,Historical fiction,0.184,0.757,0.059,-0.9995,0.0247354497354497,0.3962684422059421,0.0719396963465823,0.163825402138642,0.0127099003901446,0.4893772046104254,0.2444101458062387,0.0177376534906685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2461592,3.73,130.0,5.0,41700000.0,33187,Parody,0.122,0.806,0.072,-0.9382,0.0794444444444444,0.3138888888888889,0.027339349633881,0.2890955918867673,0.0048246108261602,0.5199852905103138,0.1522752983229501,0.0064798701288444,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10612031,3.98,152.0,6.3,5200000.0,2343,Romance Film,0.162,0.781,0.057,-0.9987,-0.097568487909397,0.394587924701561,0.0365541268679821,0.1311690829818624,0.0036740679920926,0.5024788233779625,0.3232386539166327,0.0028852534891153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161897,4.14,127.0,8.0,16217773.0,192382,Crime Fiction,0.193,0.692,0.115,-0.999,-0.0075214376938514,0.45689199051268,0.1324132158802563,0.3426015920019751,0.0085086064406183,0.3488487512632101,0.1623340987355698,0.0052937540302216,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
309070,4.01,150.0,7.7,45300000.0,80756,Ensemble Film,0.066,0.877,0.057,-0.9373,-0.0117555756479807,0.411561413270274,0.0409655470608009,0.207845835655462,0.0033275165511036,0.4478998642751119,0.2954927883531329,0.004468448268906,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99015,3.98,152.0,6.2,9000000.0,10518,Children's/Family,0.07,0.799,0.132,0.9964,0.0956818181818181,0.4705790043290043,0.1035756471744542,0.2564155662387891,0.0305596625188818,0.3483298723876942,0.249817119576236,0.0113021380514654,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3834822,3.97,111.0,7.4,12000000.0,14267,Action/Adventure,0.124,0.805,0.07,-0.9637,-0.007027972027972,0.4497115384615385,0.1045382602897007,0.1741669005801668,0.0070726535210269,0.4619357122806832,0.2496744487347314,0.0026120204624021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1715414,3.9159999999999995,109.0,7.9,24379978.0,85543,Crime Fiction,0.219,0.705,0.076,-0.9989,0.1745996550874599,0.4129834934712984,0.0500033352506795,0.0308506741981815,0.0143836689110483,0.560075393938287,0.3094598351464676,0.0352270942158712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680006,4.02,89.0,7.6,205843612.0,203200,Adventure,0.111,0.771,0.118,0.8702,0.1791477702191987,0.4525699168556312,0.0194218567259417,0.3016717240248469,0.0388959681806917,0.3269366933091078,0.3041018107012797,0.0089719388413178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1449256,3.9159999999999995,92.0,7.3,3500000.0,24302,Thriller,0.113,0.818,0.069,-0.981,0.1661133221617092,0.3838639854768886,0.0322143202188032,0.0973106338627219,0.0026619416350609,0.5585200404273468,0.3070080403336568,0.0022850220599426,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11612413,3.75,123.0,6.0,44432255.0,10059,Cult,0.099,0.78,0.122,0.822,0.1482683982683982,0.4513377825877824,0.2708717565781072,0.3102869423784558,0.0183502618481567,0.2368126763385194,0.1605571149241017,0.0031212456347218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23941708,3.95,156.0,8.3,190000000.0,739762,Thriller,0.092,0.862,0.046,-0.9952,-0.0091297717434081,0.4833480913026368,0.0277259811603774,0.2419323847085858,0.0027196567007194,0.2212333887970695,0.5000513381431423,0.0063372470197767,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
4750168,3.26,107.0,6.8,21540050.0,6953,Adventure,0.125,0.724,0.151,0.9668,0.1728888888888889,0.5060158730158731,0.0996542677402474,0.2156932906336373,0.0245212169136807,0.4669864103447513,0.1854151832189277,0.0077296204302304,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
433285,3.9159999999999995,114.0,7.4,42300873.0,77627,Crime Fiction,0.119,0.852,0.029,-0.997,-0.0551234567901234,0.3627160493827161,0.0256393150476339,0.0714254631386471,0.0021611092025913,0.5027773474010506,0.3945991352948892,0.0033976316377187,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1262718,3.9159999999999995,124.0,5.1,16408286.0,3761,Cult,0.054,0.926,0.019,-0.7906,-0.0243749999999999,0.3925297619047618,0.0286846589297056,0.2986127501353621,0.0095235841581597,0.3845614184004565,0.261394905223925,0.0172226619906723,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161901,4.13,103.0,6.9,7260000.0,7444,Romantic drama,0.066,0.819,0.115,0.9862,0.00510101010101,0.5149134199134199,0.1243177559473014,0.2920507030290676,0.0076676145707516,0.3817234020680189,0.1900532785265778,0.0041872433738227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3917873,4.0,144.0,6.9,7800000.0,51844,Musical,0.074,0.77,0.156,0.9975,0.1547689662583279,0.5335933806146571,0.0108755289894079,0.1751769624142666,0.0689037867263762,0.3826917280354697,0.2951416663538488,0.0672103353913528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3381142,3.4,110.0,6.5,19146711.0,1332,LGBT,0.173,0.772,0.055,-0.9865,-0.0756387403446227,0.375707299236711,0.1984876223141327,0.3053849608380308,0.002031578287036,0.2407250828800897,0.2520002556581555,0.0013704964221687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8641297,3.99,122.0,6.6,187694327.0,12216,Thriller,0.109,0.801,0.09,-0.9774,-0.0034161174646249,0.3870155714931834,0.0672405825867115,0.1605540215184547,0.0040432261695336,0.2496001613933755,0.5110660320066888,0.0074959724753052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4836572,3.87,153.0,7.4,77402877.0,42273,Crime Fiction,0.108,0.799,0.093,-0.9882,0.0727621610845295,0.4923478203083466,0.0616182665891697,0.3224164696697581,0.0119897761924808,0.3537582456267574,0.2376895447091702,0.0125276981667529,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18618306,3.95,107.0,8.0,32589624.0,202224,Cult,0.099,0.846,0.055,-0.9887,-0.0552350427350427,0.3421245421245421,0.0560754215552446,0.1703463934717473,0.0046085025041483,0.3180998933558176,0.4390560541194989,0.0118137318440366,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9830229,4.0,136.0,8.0,33395426.0,244398,Horror,0.111,0.797,0.092,-0.9785,0.0012297751268339,0.4276808240778829,0.0736638950405731,0.1894475233996109,0.0147519635966524,0.2130236253156215,0.4755735111338297,0.0335394820427782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3256132,3.86,102.0,6.4,22939805.0,2386,Romantic comedy,0.078,0.814,0.108,0.5888,0.2361111111111111,0.4194444444444444,0.2326050479023251,0.4186529980506748,0.0205245669785654,0.2235492476902436,0.1020487583300564,0.0026194109232164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6268880,3.96,140.0,6.7,82000000.0,102023,Action/Adventure,0.092,0.833,0.075,-0.934,-0.0364695340501792,0.3049795186891961,0.0927728860772697,0.1364441299519967,0.0456701621760321,0.3381890749873559,0.3832657917734683,0.0036579530588588,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
217776,3.86,129.0,7.8,12600000.0,21465,Existentialism,0.134,0.776,0.09,-0.9779,-0.1003086419753086,0.5222222222222223,0.249803561794882,0.204178386695545,0.0037446958686578,0.3476247774368083,0.1653710209540333,0.0292775524333895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
239532,3.8,125.0,6.2,6000000.0,20041,Thriller,0.1,0.812,0.088,-0.9432,0.0416305916305916,0.3287421837421837,0.0881741171332051,0.1166622715934768,0.0036682979139425,0.3115775433313836,0.4759267133386425,0.003991046499562,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
161912,4.16,127.0,7.4,31132592.0,52540,Adventure,0.141,0.782,0.077,-0.9979,0.0056200300881151,0.3314205888673974,0.0774880979173489,0.2143026567678639,0.0037585067232915,0.3843233508663683,0.3173235665006494,0.002803813508729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99459,3.95,137.0,6.6,100489151.0,22736,Disaster,0.081,0.869,0.05,-0.9118,0.0501111111111111,0.2885555555555555,0.1157685725018382,0.0629926067699367,0.0035726456941726,0.330126146102945,0.4834777650112907,0.0040622553632905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
152058,3.95,95.0,6.0,18999718.0,55042,Science Fiction,0.165,0.749,0.086,-0.9965,-0.0487821766047572,0.3725480612577387,0.0629553904573461,0.0960613974338312,0.0023401736733362,0.266077989853467,0.5377390398573356,0.0348260000058816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11577392,3.62,99.0,6.9,136397186.0,38203,Tragedy,0.105,0.813,0.082,-0.802,0.0272207792207791,0.4307922077922078,0.3084805978486608,0.2305859975611766,0.0138284222791155,0.1920794200115396,0.251658721007468,0.0033668573592685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3565365,3.9159999999999995,124.0,6.8,2200000.0,4442,Crime Fiction,0.157,0.79,0.053,-0.9587,-0.0785123966942148,0.343595041322314,0.0097326886856795,0.1343492187858958,0.0023480014809008,0.7370319196156093,0.1142139942052641,0.0023241550245854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3887641,3.89,115.0,7.2,12376563.0,41417,Thriller,0.138,0.805,0.056,-0.9737,-0.0648448773448773,0.550450937950938,0.0392218795837834,0.3272737001592759,0.0035286053229356,0.3205754917114973,0.3031546394573524,0.0062456799903884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
357525,4.03,139.0,7.1,17871174.0,41549,Fantasy Adventure,0.09,0.839,0.072,-0.914,0.0293300653594771,0.4330298786181138,0.0678196853514236,0.2866129015498397,0.0080336839758577,0.320159070457521,0.3046772948421979,0.0126973651908883,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1659954,3.99,137.0,8.2,26589355.0,899044,Crime Fiction,0.18,0.773,0.047,-0.9993,-0.0271023302938196,0.5068515704154003,0.0779729559584412,0.1061955095840033,0.0034112931993318,0.3992130442571198,0.3514196388734786,0.0617875492333591,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
157481,3.6,115.0,6.5,116000000.0,116757,Thriller,0.172,0.784,0.045,-0.9988,-0.075,0.2596774193548387,0.060716991591493,0.0969432825928158,0.0048161197328502,0.4251440604302016,0.4078851114732749,0.0044944303932204,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
303928,3.95,98.0,6.3,12348905.0,42353,Science Fiction,0.106,0.841,0.053,-0.9944,0.0162243716931216,0.3731729497354497,0.0322683191013474,0.2521193032779802,0.0031957270723815,0.2769627820481009,0.3821625079316361,0.0532913553339685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74868,3.97,126.0,8.0,29133000.0,53924,Ensemble Film,0.112,0.811,0.077,-0.965,0.0488958333333333,0.4707916666666666,0.2395094977003861,0.1648985228914005,0.0575775456818519,0.2454928139552728,0.2448926260020181,0.0476290076198479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
196176,3.9159999999999995,118.0,7.4,11148828.0,65695,Thriller,0.182,0.761,0.056,-0.999,0.0528716396771952,0.3434817754262199,0.0818241542027606,0.117292246596219,0.0035976594032642,0.4512190443018857,0.3444191965226753,0.0016476916987299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1693762,3.9159999999999995,95.0,6.2,14545941.0,5867,Natural horror films,0.114,0.845,0.041,-0.9949,-0.0177409988385598,0.3206155632984901,0.1239670912902857,0.1290968546582873,0.0239758385713295,0.4810420826141212,0.2385495745000385,0.0033685491377712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
174560,4.13,89.0,7.8,4000000.0,233328,Adventure,0.075,0.861,0.064,-0.7506,0.0729748221127531,0.4327107279693487,0.1465845954321926,0.2905283492412021,0.0059412851402246,0.3706820167902084,0.182431028341653,0.0038327034356969,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1235054,3.9159999999999995,102.0,7.0,10000000.0,7381,Thriller,0.153,0.781,0.066,-0.9413,-0.2037037037037037,0.5648148148148149,0.172852068154801,0.0258263193051485,0.0024922761707178,0.639940308756195,0.1554669597535394,0.0034220564387699,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
657159,3.95,88.0,6.1,9700000.0,38566,Cult,0.185,0.769,0.046,-0.998,-0.0497189153439153,0.4854001322751322,0.0821144980727694,0.2659354463685304,0.0034643367098931,0.464082185880911,0.1496799563858932,0.0347235735166845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
101899,3.88,110.0,7.6,46122355.0,122657,LGBT,0.169,0.773,0.058,-0.9995,-0.0298126984126984,0.3659357142857142,0.0509693086388588,0.1190976619118666,0.0034910154659413,0.3592554287587841,0.4650055176070083,0.0021810696124439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
508044,3.9159999999999995,116.0,7.4,12600000.0,50574,Thriller,0.174,0.793,0.033,-0.9975,-0.0302154195011337,0.2913548752834468,0.0273629987719826,0.0398743750164822,0.002008372410693,0.4475328529683443,0.4800027765853044,0.0032186182540429,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
585824,3.93,122.0,7.3,36734619.0,36585,Thriller,0.164,0.791,0.044,-0.9993,-0.0441125541125541,0.4336011904761904,0.0398303243612948,0.153040095535592,0.0157800358147142,0.486779896812853,0.2811759212430236,0.0233937340287108,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466773,4.36,177.0,9.2,268500000.0,2076279,Crime Fiction,0.196,0.753,0.051,-0.9993,-0.0136363636363636,0.4036195286195286,0.1221752293657378,0.1571907882528778,0.007120953066208,0.5449876497100506,0.1657290767678725,0.0027963177691812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5080099,3.94,97.0,6.8,3500000.0,7109,Crime Fiction,0.052,0.877,0.072,0.7684,0.1958333333333333,0.4435185185185185,0.0104183612498812,0.2088164619814891,0.0029302254059495,0.4019094688388017,0.3707390704478782,0.0051864038496905,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3567688,3.9159999999999995,100.0,6.2,14999969.0,1200,Romantic drama,0.133,0.764,0.103,-0.9296,0.125,0.5503623188405797,0.1225829288563949,0.1997375047261206,0.0431584275081857,0.5258730467822816,0.104031450969665,0.0046166512838681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
511228,3.9159999999999995,117.0,7.1,93300000.0,50382,Thriller,0.11,0.82,0.069,-0.9953,0.0355030303030303,0.4710842712842711,0.0697108301786048,0.2042747322822619,0.0053776990352358,0.2143252397323593,0.5028195065370871,0.0034919956918148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
709860,3.95,96.0,5.4,8844595.0,36122,Science Fiction,0.17,0.781,0.049,-0.9987,0.0338711793257247,0.2741202610520792,0.0926124085406107,0.1678584209310689,0.0040420212550088,0.4543965161245848,0.2768414730979462,0.0042491611741882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9535065,4.26,143.0,7.8,16056255.0,47674,Crime Fiction,0.124,0.85,0.026,-0.9982,0.0367134803181314,0.2995192791704419,0.0310381072371996,0.0595529268069406,0.0031726497034322,0.499886847573106,0.403375243541558,0.0029742282931692,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
725459,4.17,120.0,8.1,441071011.0,469244,Demonic child,0.111,0.839,0.05,-0.9803,-0.070432098765432,0.4460141093474425,0.1689201258734101,0.1390094803966349,0.0017589132631352,0.3516289875493384,0.3354855463228887,0.0031969497198588,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
163457,3.9159999999999995,103.0,7.5,10000000.0,29265,Buddy film,0.099,0.833,0.068,-0.9349,-0.0213064316635745,0.5178787878787878,0.0932001216706874,0.179758554432363,0.0382000190969419,0.3955963096163674,0.2915608383495162,0.001684149260708,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2080825,3.79,90.0,6.7,2500000.0,14516,Horror,0.157,0.769,0.074,-0.9973,-0.0397138680033417,0.5026315789473684,0.0298085597597117,0.1291623209211085,0.0028182017370401,0.2464489385875982,0.549261587418561,0.0425004094435922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6446061,3.62,121.0,6.7,161800000.0,118190,Thriller,0.117,0.79,0.092,-0.9749,0.0041896745230078,0.3281407728074395,0.0499133106067721,0.1831092074177885,0.0068775697000091,0.3496577816892086,0.3998135175514856,0.0106286088155363,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445937,3.92,150.0,5.2,3000000.0,2945,Musical,0.084,0.847,0.069,-0.8316,0.1769227994227994,0.4552417027417026,0.093399596872041,0.3707586097996682,0.0135942256834823,0.1791434477599978,0.3360572578829305,0.0070468632547999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1055198,3.9159999999999995,102.0,8.1,30933743.0,53911,Crime Fiction,0.106,0.841,0.053,-0.9821,0.0231791600212652,0.3759237107921319,0.1347763046441185,0.2065236728327969,0.0045508665115684,0.391747476429575,0.2249446905312921,0.0374569857888639,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
