MovieBoxOffice,MovieGenre,wikipedia_id,neg,neu,pos,compound,polarity,subjectivity,sadness,joy,love,anger,fear,surprise
6500000.0,"Romance Film, Drama, Adventure, Film adaptation",11253233,0.191,0.759,0.049,-0.9749,-0.03333333333333334,0.7216666666666667,0.16458338652349389,0.29372582671284264,0.006166902739399423,0.4174367758807623,0.11045995363060178,0.00762714625064594
1250000.0,"Crime Fiction, Black-and-white, Drama, Suspense, Film noir",1564113,0.252,0.693,0.056,-0.9923,-0.04360902255639097,0.4925229741019215,0.01167436133519831,0.25759077856359497,0.0017163509196093814,0.41016849261623894,0.31667172541545535,0.0021782975395167755
,"Science Fiction, Horror, Psychological thriller, Black-and-white, Drama, Film adaptation",5844480,0.181,0.73,0.089,-0.9377,-0.011805555555555533,0.6166666666666667,0.11121484027667479,0.3160101061327044,0.0023890283244492657,0.24420694388787856,0.32216475144113327,0.004014348833483051
30500000.0,"War film, Epic, Drama, Film adaptation, Romantic drama, Romance Film",42293,0.0,0.7,0.3,0.8074,0.0,0.0,0.037395671010017395,0.7115616202354431,0.008324330672621727,0.10065390914678574,0.13454414904117584,0.007520320359617472
5100000.0,"Musical, Drama, Romance Film, Comedy",418598,0.05,0.778,0.171,0.8126,0.196969696969697,0.41287878787878785,0.0037908355006948113,0.9787946939468384,0.0018969691009260714,0.010267548961564898,0.001777804922312498,0.0034722095006145537
1800000.0,Drama,13409492,0.0,0.87,0.13,0.91,0.24545454545454545,0.6181818181818182,0.01813561218295945,0.8421709835529327,0.007193448429461569,0.0816773054721125,0.04639774937822949,0.00442497270705644
,"Action, Drama, Adventure",22944765,0.06,0.94,0.0,-0.7269,0.06865079365079364,0.3123015873015873,0.017271364107728004,0.6452250853180885,0.005743625340983272,0.27520201727747917,0.05136265279725194,0.005195295030716807
4700000.0,"Action/Adventure, Drama, War film, Romantic drama, Romance Film, Action, Combat Films",624505,0.217,0.67,0.113,-0.9377,0.33571428571428574,0.42857142857142855,0.012044378730934113,0.41732664342271164,0.00229968607891351,0.28736367453529965,0.2753820827638265,0.005583493031735998
8700000.0,"Courtroom Drama, Drama, War film",68047,0.056,0.743,0.201,0.9517,0.08988095238095238,0.4023809523809524,0.0015539649757556617,0.9890387058258057,0.0017562159337103367,0.004679627134464681,0.0012104568886570632,0.0017610301147215068
1500000.0,"Action/Adventure, Western",21032415,0.037,0.86,0.102,0.4215,0.13333333333333333,0.2333333333333333,0.04564143996685743,0.8653850555419922,0.0038899159990251064,0.07489687204360962,0.005782740889117122,0.004403946513775736
8500000.0,"Adventure, Action/Adventure, Drama, Disaster, Action, Airplanes and airports",1591858,0.103,0.897,0.0,-0.6652,0.041666666666666664,0.5750000000000001,0.02482365124160424,0.4232913611922413,0.002295283746207133,0.43638059693330433,0.10980319315422093,0.003405852534342557
1400000.0,"Costume drama, Musical, Romance Film",2180825,0.0,0.782,0.218,0.9001,0.425,0.55,0.004051427744949858,0.950221836566925,0.004429684466837595,0.011801499431991639,0.024717488335833575,0.004778055920420836
,"Thriller, Crime Fiction, Psychological thriller, Black-and-white, Mystery, Drama, Suspense, Crime Thriller, Film noir",75264,0.047,0.79,0.162,0.967,0.16130952380952382,0.4666666666666667,0.057955881454593815,0.48747811757493764,0.0023462722795860222,0.30715571242035367,0.14311043382622302,0.0019535443134373054
,"Romantic drama, Romance Film, Drama, World cinema",444169,0.076,0.765,0.159,0.986,0.19455667789001124,0.44969135802469135,0.20349747135021193,0.5002307960364435,0.018507674116075838,0.2750481115945149,0.0018206261239746319,0.0008952806238085032
,"Adventure, War film",18983347,0.063,0.687,0.25,0.9785,0.24166666666666667,0.37916666666666665,0.2797212868463248,0.4978681130160112,0.0014897519431542605,0.18994973541703075,0.029570197453722358,0.0014008811122039333
4100000.0,"Thriller, Mystery, Horror, Drama",7657211,0.069,0.806,0.125,0.7964,0.03847064393939394,0.594034090909091,0.010374998045985453,0.6603919014866863,0.003486027762327077,0.030711232983906354,0.28204858086454415,0.012987226888071746
4875000.0,"Romance Film, Drama, Adventure",8705561,0.079,0.841,0.08,0.3774,0.17330198537095093,0.298171368861024,0.13313136509774873,0.5470086870094141,0.00435705651761964,0.11244421056471765,0.09060518924767773,0.11245350382523611
1500000.0,Western,23141724,0.155,0.791,0.054,-0.6428,0.008872608872608859,0.448972323972324,0.019575731735676526,0.039414176880382,0.0013821992499288172,0.36267163082957266,0.5726040244102478,0.004352258588187397
1350000.0,"Thriller, Crime Fiction, Film à clef, Crime Drama, Black-and-white, Sports, Drama, Film noir",1880039,0.09,0.729,0.18,0.9377,0.4642857142857143,0.6278911564625851,0.07862968454396145,0.5459133792772062,0.0037607176087072324,0.33497633050622727,0.032389627210149124,0.0043302704903504085
8500000.0,"Costume drama, Period piece, Musical, Drama, Family Film, Romance Film",4015886,0.036,0.841,0.122,0.9584,0.26333333333333336,0.5366666666666666,0.034871350803379234,0.5644675062171051,0.00652770112667765,0.22581418541293324,0.030951005431623862,0.1373682598184262
5200000.0,"Drama, Adventure",2122881,0.112,0.695,0.193,0.8689,0.2211111111111111,0.48444444444444457,0.004308390285586938,0.731310332834255,0.003370436214026995,0.2509489465155639,0.003305158345028758,0.006756793591193855
9800000.0,"Action/Adventure, Revisionist Western, Western, Epic Western, Drama",76335,0.127,0.847,0.026,-0.7845,0.014583333333333334,0.275,0.09471011753859264,0.1111773302130002,0.004518783942330629,0.5828780912395034,0.20246647660055064,0.004249228912937854
,"LGBT, Drama",18675250,0.109,0.573,0.319,0.9873,0.18020833333333333,0.7000000000000001,0.022485181485535577,0.07500673367758282,0.18716744912671857,0.6506043133413186,0.06332047421892639,0.001415864418959245
,"Romantic drama, Romance Film, Film adaptation, Drama, War film",28733517,0.144,0.691,0.165,0.0954,-1.8503717077085942e-18,0.39166666666666666,0.2712268006289378,0.4326585347298533,0.021823644114192575,0.032902439721510746,0.2395519319397863,0.0018366539516136982
33300000.0,"Ensemble Film, Drama, Adventure, War film",42856,0.204,0.703,0.093,-0.9246,0.11041666666666666,0.28125,0.06625149172032252,0.3358929669484496,0.004094987025018782,0.2870928438613191,0.3031532079010503,0.0035145234112860637
1430000.0,"Science Fiction, Horror",30086,0.057,0.87,0.073,0.5,0.1259469696969697,0.45871212121212124,0.07314031145651825,0.6282803002279251,0.0054581613541813566,0.07283426678040997,0.21314451244543306,0.007142459240276367
,"Adventure, Historical fiction, Drama, War film, Family Film, Historical Epic",5877549,0.009,0.805,0.186,0.9836,0.2663461538461539,0.551923076923077,0.02334573133183377,0.6607407608202526,0.1443827320555491,0.1388390179823286,0.029990838102613843,0.0027009252433864667
1750000.0,Drama,35723380,0.218,0.686,0.097,-0.9408,-0.38,0.6799999999999999,0.2530601267790189,0.22675139177590609,0.002398489905317547,0.2721647174330428,0.243974955228623,0.0016503442166140303
,"Drama, Family Film, Animal Picture, Coming of age, Children's/Family",1755675,0.059,0.86,0.081,0.9393,0.07283371390514248,0.5630745105234901,0.025004880449903958,0.38642961234489287,0.08977780094110957,0.40349395958368073,0.09056722694235346,0.004726495743274096
1300000.0,"Crime Fiction, Romantic drama, Romance Film, Drama",20467374,0.0,0.87,0.13,0.91,0.24545454545454545,0.6181818181818182,0.01813561218295945,0.8421709835529327,0.007193448429461569,0.0816773054721125,0.04639774937822949,0.00442497270705644
,"Western, Action, Romance Film",22785689,0.038,0.867,0.095,0.8225,0.00227272727272728,0.5916666666666667,0.024280641577206552,0.3575477800986846,0.004232772411342012,0.5526611080858856,0.05942253605462611,0.0018551721404946875
,"Drama, Comedy, Film adaptation",9597495,0.0,0.951,0.049,0.7845,0.3,0.7,0.014354733255458996,0.8726607859134674,0.004444821301149204,0.0848726654658094,0.021104513754835352,0.0025624704285291955
13208725.0,"Romantic comedy, Romance Film, Musical, Comedy",1740284,0.0,0.756,0.244,0.9001,0.25,0.3,0.04051723435986787,0.5178562253713608,0.04441515577491373,0.04857499268837273,0.33422174071893096,0.014414616161957383
,"Action/Adventure, Action, Drama, Adventure, Film adaptation",15068907,0.051,0.856,0.093,0.5574,-0.0348015873015873,0.5927380952380952,0.0044002434782062965,0.6467575311350325,0.0014992502595608432,0.3430866578904291,0.0028853830881416798,0.0013709447618263464
,"Western, Drama, Family Film, Adventure",30224624,0.049,0.814,0.137,0.9319,0.2619047619047619,0.4261904761904762,0.019081417296547443,0.5401981953764334,0.00884109407585735,0.11814128350912749,0.22513467144259872,0.08860329857270699
146900000.0,"History, Romance Film, Action, Drama, Adventure",1343342,0.0,0.728,0.272,0.9699,0.3236363636363636,0.5821212121212122,0.0006846824544481933,0.995076447725296,0.001431373559171334,0.0006546814038301818,0.00046509740059264004,0.0016876698355190456
,"Christian film, Drama, Epic, Biopic [feature]",44283,0.023,0.923,0.055,0.6249,0.0285583103764922,0.3111111111111111,0.0029163395520299673,0.004377645440399647,0.0005866189021617174,0.9891597628593445,0.0026677465066313744,0.0002918861573562026
,"Melodrama, Drama, Black-and-white, Film noir, Film adaptation",1591831,0.155,0.67,0.175,0.2617,-0.11666666666666668,0.525,0.02310579363256693,0.05639666013303213,0.0012757924268953502,0.886626124382019,0.03059917813516222,0.001996459541260265
,"Thriller, Crime Fiction, Heist, Caper story, Crime Drama, Black-and-white, Drama, Film noir",1662223,0.166,0.741,0.093,-0.7947,-0.13214285714285717,0.3392857142857143,0.0184736514929682,0.3072293675504625,0.0034964155250539384,0.6351394628485044,0.032584672483305134,0.0030763648683205247
,"Thriller, Remake, Action/Adventure, Mystery, Drama, Suspense, Film adaptation, Action, Spy",4002677,0.087,0.832,0.081,-0.1746,0.2502083333333333,0.551875,0.002611071104183793,0.9514510631561279,0.014844952151179314,0.010155582800507545,0.008419161662459373,0.012518107891082764
,"Thriller, Adventure, Action/Adventure, Drama, Film adaptation, Action, Courtroom Drama",19165774,0.142,0.752,0.107,-0.501,-0.11666666666666667,0.4833333333333333,0.19996879796963185,0.12432102347762945,0.001732215823722072,0.23947924919775687,0.41547364206053317,0.019025020558425847
,"Action/Adventure, Western, Comedy, Comedy Western",7376319,0.142,0.763,0.095,-0.8422,0.15510204081632653,0.36224489795918363,0.015938287932658567,0.11441246515605599,0.0027593669277848677,0.5155457967426628,0.3490193322300911,0.0023247665958479047
,"Thriller, Political thriller, Black-and-white, Political satire, Satire, Drama, Comedy, Film adaptation, Crime Thriller, Spy",11588549,0.111,0.811,0.078,-0.5141,-0.1763888888888889,0.6083333333333334,0.11495927558280528,0.3724808352999389,0.004521235459833406,0.41941672563552856,0.08500538254156709,0.003616527421399951
,Horror,4851941,0.0,0.951,0.049,0.2732,0.010185185185185174,0.42407407407407405,0.014945938135497272,0.4888647999614477,0.005082229268737137,0.37376804428640753,0.08723115338943899,0.03010787896346301
,"Action/Adventure, Western, Action, Drama",3110093,0.13,0.87,0.0,-0.6249,0.075,0.675,0.029676014557480812,0.0038581506814807653,0.0010307360207661986,0.955791711807251,0.009069540537893772,0.0005737468018196523
,"Science Fiction, Horror",1721169,0.087,0.816,0.096,0.7269,0.02938368055555554,0.5379340277777778,0.04638514397083782,0.4356864728615619,0.025296163809252904,0.2150712144386489,0.2088238020427525,0.06873718220449518
,"Romance Film, Drama",165379,0.074,0.843,0.082,0.1027,0.375,0.5125,0.1469736099243164,0.3857904076576233,0.02321559004485607,0.2821141481399536,0.13978266716003418,0.0221235491335392
,Adventure,27997123,0.017,0.912,0.071,0.8012,0.19553571428571428,0.5129464285714286,0.022810396723798476,0.4522798890247941,0.005489634531841148,0.42205057937826496,0.08775235839493689,0.009617139476176817
,"Western, Adventure",6460984,0.121,0.839,0.04,-0.7684,-0.062244897959183684,0.2897959183673469,0.04992216817724208,0.17791537744536376,0.004907202741984899,0.3559555771450202,0.40408562247951824,0.007214021364537378
,"Action, Drama, Adventure, War film",6984559,0.246,0.754,0.0,-0.8779,-0.16666666666666666,0.30833333333333335,0.020954258119066555,0.008832658408209682,0.0009708288125693798,0.8630789518356323,0.10478559757272403,0.0013777213753201067
7600000.0,"Sports, Drama, Black-and-white",9309429,0.032,0.932,0.036,-0.344,-0.042857142857142864,0.5047619047619047,0.02447202478069812,0.8159106850624085,0.009351504850201309,0.08040975397452713,0.062487262580543754,0.007368774898350239
,"Science Fiction, Adventure, Period piece, Fantasy, Film adaptation, Drama, Action, Steampunk",8901420,0.0,0.87,0.13,0.9545,0.17092592592592593,0.6346296296296295,0.012587307544890791,0.2095747785642743,0.001534283408545889,0.027916898659896106,0.12222180748358369,0.6261649102671072
215880014.0,"Family Film, Drama, Adventure, Animation",179351,0.083,0.726,0.191,0.5106,-1.0,1.0,0.0012665771646425128,0.009683772921562195,0.002106273313984275,0.9806793928146362,0.0051451148465275764,0.0011187427444383502
59600000.0,"Action/Adventure, Thriller, Glamorized Spy Film, Action, Adventure",6446053,0.168,0.693,0.139,-0.4767,0.17,0.785,0.0032241103860239186,0.5444547965501746,0.006749285113376875,0.03931656860125562,0.3478060246755679,0.05844924272969365
1200000.0,"Adventure, Historical fiction, Adventure Comedy, Comedy, Drama, Family Film, Action",32312042,0.017,0.912,0.071,0.8012,0.19553571428571428,0.5129464285714286,0.022810396723798476,0.4522798890247941,0.005489634531841148,0.42205057937826496,0.08775235839493689,0.009617139476176817
,"Science Fiction, Children's, Fantasy",18596291,0.069,0.931,0.0,-0.6267,0.0062500000000000125,0.46249999999999997,0.34512063185684383,0.022662683273665607,0.0012417339312378317,0.08469304686877877,0.5422024130821228,0.004079505742993206
7716923.0,"Thriller, Political thriller, Cold War, Film adaptation, Psychological thriller, Black-and-white, Mystery, Drama, War film, Political drama, Film noir, Spy",58147,0.085,0.721,0.194,0.6124,0.0656060606060606,0.5409090909090909,0.018564167898148298,0.8584587574005127,0.008722757920622826,0.08648218214511871,0.01833341270685196,0.00943878316320479
,"Crime Fiction, Drama, Horror",27701081,0.181,0.73,0.089,-0.9377,-0.011805555555555533,0.6166666666666667,0.11121484027667479,0.3160101061327044,0.0023890283244492657,0.24420694388787856,0.32216475144113327,0.004014348833483051
11403529.0,"Thriller, Natural horror films, Horror, Suspense, Doomsday film",304428,0.162,0.786,0.052,-0.7717,-0.3333333333333333,0.7000000000000001,0.056585071763644613,0.03820728025554369,0.0024383416360554597,0.6545226462185383,0.2450997644724945,0.0031468800734728575
,"Thriller, Alien Film, Science Fiction, Horror, Drama",5103545,0.087,0.816,0.096,0.7269,0.02938368055555554,0.5379340277777778,0.04638514397083782,0.4356864728615619,0.025296163809252904,0.2150712144386489,0.2088238020427525,0.06873718220449518
,"Family Film, Adventure",22591470,0.021,0.839,0.14,0.9418,0.42857142857142866,0.692857142857143,0.3882332423119806,0.4771890743402764,0.00283739980077371,0.05793485346948728,0.07164804771309718,0.0021573494595941156
,"Animal Picture, Drama, Adventure",2951117,0.059,0.86,0.081,0.9393,0.07283371390514248,0.5630745105234901,0.025004880449903958,0.38642961234489287,0.08977780094110957,0.40349395958368073,0.09056722694235346,0.004726495743274096
,"Family Film, Drama, Adventure, Children's/Family",3054601,0.023,0.856,0.121,0.8357,0.27999999999999997,0.28500000000000003,0.01586977444094373,0.9244594424962997,0.0018447479815222323,0.015780933492351323,0.03773979339530342,0.004305278249375988
12000000.0,"Coming of age, Adventure, Children's/Family, Costume drama, Historical fiction, Animation, Fantasy, Children's Fantasy, Drama, Sword and sorcery, Family Film, Mythological Fantasy, Sword and sorcery films",3650653,0.077,0.83,0.092,0.391,0.33571428571428574,0.5083333333333334,0.021648479596478865,0.3337120870128274,0.0025530206476105377,0.4902291509133647,0.14887227813596837,0.002984978389577009
,"LGBT, Drama",10879447,0.0,1.0,0.0,0.0,0.0,0.0,0.016808093525469303,0.491875559091568,0.008386018685996532,0.3845580667257309,0.09338367730379105,0.004988593747839332
,"Romance Film, Drama, Film à clef",20909648,0.14,0.738,0.122,-0.4903,0.3386363636363637,0.5604545454545454,0.032206825441045854,0.2647875588577749,0.07368312892504036,0.5618458039137874,0.05266445151276209,0.014812229338779369
,"Mystery, Family Film, Family Drama, Drama, Adventure",4781134,0.033,0.848,0.119,0.8664,0.1285714285714286,0.5071428571428571,0.07047485132768218,0.27738468741465894,0.008831542937384387,0.3036338320900021,0.32461461004900877,0.015060458107784922
,"LGBT, Black-and-white, Drama, Film adaptation, Romantic drama, Romance Film",9897840,0.105,0.806,0.089,0.0772,0.2475,0.4625,0.017035616096109152,0.00972503435332328,0.47385013874736615,0.018401342444121838,0.4737720019184053,0.00721582886762917
,"Action/Adventure, Crime Fiction, Western, Action",4009910,0.088,0.83,0.082,0.4137,0.012499999999999999,0.655952380952381,0.022032722055882914,0.46644310509509523,0.004339469182014,0.3667697464043158,0.13836280474060914,0.002052203739367542
,"Romantic comedy, Comedy of manners, Comedy-drama, Drama, Comedy, Coming of age, Romance Film",3683823,0.07,0.688,0.242,0.9971,0.20796574115539632,0.6615278399761158,0.018226315408052567,0.4780446173584399,0.2633081491100408,0.15122919409380606,0.0840097200962191,0.005181969428425266
,Drama,26188169,0.098,0.76,0.141,0.9343,0.10277777777777779,0.44131944444444443,0.0662094210468543,0.24424178067905208,0.0903179884577791,0.5858134267812906,0.011706254784561073,0.0017111486425468077
111721910.0,"Roadshow theatrical release, Epic, Period piece, Drama, War film, Romantic drama, Romance Film",97758,0.05,0.78,0.17,0.9578,0.2625,0.63125,0.0013786274357698858,0.9833712875843048,0.0051569820498116314,0.003727586445165798,0.003070388949709013,0.0032951627508737147
,"Parody, Black comedy, Comedy film, Comedy of manners",9450708,0.067,0.822,0.111,0.882,0.1638888888888889,0.3277777777777777,0.038756926311179996,0.6541160215690199,0.07008444196877203,0.18050495688138263,0.04853859829849431,0.007999077489200448
,"Action Thrillers, Science Fiction, Action, Chase Movie, Spy",2184393,0.156,0.766,0.079,-0.8131,-0.10833333333333334,0.3479166666666666,0.06127704831305891,0.012880326248705387,0.0019221068359911442,0.6155997216701508,0.30588144809007645,0.002439322881400585
,"Science Fiction, Adventure, Cult, Coming of age, Comedy, Juvenile Delinquency Film, Teen",2433724,0.099,0.799,0.102,-0.0624,0.14061393152302243,0.626180637544274,0.14128664616146125,0.5309657653706381,0.002159391646273434,0.2776136171451071,0.024835403673932888,0.023139141534556984
,Drama,26347112,0.074,0.747,0.179,0.991,0.17119244391971666,0.49058195592286485,0.07330288261800888,0.2832700146464049,0.01097099096114107,0.5046678356666234,0.12078980632395542,0.006998442626354517
,"Foreign legion, Drama, Adventure, War film",5440306,0.353,0.489,0.158,-0.7783,-0.0666666666666667,0.6333333333333333,0.0007168084266595542,0.0004654876538552344,0.00029933376936241984,0.9956543445587158,0.002669285284355283,0.00019482032803352922
,"Crime Fiction, Drama, Political drama, Film adaptation",7175865,0.177,0.759,0.064,-0.6908,-0.07222222222222223,0.19444444444444445,0.004086959175765514,0.0010843692580237985,0.000785889511462301,0.6661182641983032,0.3259969651699066,0.0019275072263553739
,"Children's/Family, Stop motion, Fairy tale, Animation, Musical, Fantasy, Children's Fantasy, Drama, Family Film",7784737,0.0,0.776,0.224,0.9899,0.22926136363636368,0.4623989898989899,0.03259809228620725,0.551669789623702,0.15270215842610924,0.12494719877031457,0.1286951685706299,0.0093876032915432
,"Action/Adventure, Western",5843609,0.0,0.838,0.162,0.5661,0.10000000000000002,0.3833333333333333,0.02516131413479646,0.13946337501207987,0.004474274814128876,0.5651103655497233,0.25938404351472855,0.006406659415612618
,"Thriller, World cinema, Action/Adventure, Drama, Political thriller, Action, Spy",9155539,0.22,0.687,0.093,-0.963,-0.024621212121212134,0.5946969696969697,0.025295482793202,0.3507321220434581,0.00984253900242038,0.3615595014610638,0.08931697629547368,0.16325338246921697
12000000.0,"Thriller, Detective fiction, Detective, Mystery, Drama, Crime Thriller",6646087,0.161,0.757,0.082,-0.8225,0.2783333333333333,0.4375,0.4887152686715126,0.07251501933205873,0.002978628675919026,0.04983184952288866,0.08941799041349441,0.2965412374032894
,"Action/Adventure, Western",1343973,0.14,0.738,0.122,-0.4903,0.3386363636363637,0.5604545454545454,0.032206825441045854,0.2647875588577749,0.07368312892504036,0.5618458039137874,0.05266445151276209,0.014812229338779369
,Spy,25685825,0.154,0.763,0.083,-0.8943,0.17875874125874128,0.663811188811189,0.005548297462519258,0.5088699768180959,0.022574142867233603,0.2762431565206498,0.024144792807055636,0.16261960692354477
30017647.0,"Historical fiction, Adventure, War film, Epic, Drama, Film adaptation, Romantic drama, Romance Film, Action, Historical Epic",98508,0.051,0.752,0.197,0.9922,0.19863636363636367,0.4462878787878788,0.025640990185950483,0.7190155227269445,0.13763640443461814,0.09106102805318576,0.02273278297590358,0.003913232773941543
,"Action/Adventure, Comedy, Adventure",25546049,0.0,0.88,0.12,0.6249,0.3125,0.675,0.004453824367374182,0.1724638193845749,0.0036244052462279797,0.016200091689825058,0.7657545208930969,0.03750333562493324
,"Thriller, Political thriller, Film adaptation, Drama, Spy",1376802,0.117,0.787,0.096,-0.3182,-0.040476190476190485,0.45595238095238094,0.011993157648248598,0.01816696359310299,0.08496936423762236,0.6352601060643792,0.24816058133728802,0.0014498177624773234
5200000.0,"Romance Film, Drama",10612031,0.17,0.716,0.114,-0.5859,-0.26,0.7400000000000001,0.001615345769096166,0.2448046702920692,0.0007146516254579183,0.2559295941609889,0.4962169324280694,0.0007188047675299458
9000000.0,"Children's/Family, Musical, Period piece, Children's, Fantasy, Children's Fantasy, Drama, Music, Family Film, Family-Oriented Adventure, Comedy",99015,0.0,1.0,0.0,0.0,0.25,0.3333333333333333,0.028208712115883827,0.3310374269882838,0.0053724306635558605,0.443427433570226,0.17467959970235825,0.017274359551568825
12000000.0,"Action/Adventure, Revisionist Western, Western, Action, Drama",3834822,0.063,0.885,0.052,-0.4497,0.02929292929292928,0.3108585858585859,0.25967712327837944,0.1380002135410905,0.00661054762895219,0.4992124065756798,0.09270484698936343,0.003794872114667669
,"Thriller, LGBT, Film adaptation, Gay, Gay Interest, Drama, Marriage Drama, Gay Themed",5148493,0.082,0.831,0.087,-0.0819,-0.03601190476190479,0.5309523809523811,0.19792891712859273,0.38335905959829686,0.06981668130028992,0.1362474582856521,0.2041037655901164,0.00854411106556654
21540050.0,"Adventure, Heavenly Comedy, Children's, Fantasy, Comedy, Drama, Family Film, Slapstick",4750168,0.104,0.846,0.05,-0.9162,0.02696296296296296,0.3497037037037038,0.12836177175631747,0.3473861592821777,0.011516013814252801,0.42601466084597633,0.07857544141588732,0.008145972905913368
7800000.0,"Musical, Family Film, Fantasy, Comedy, Family-Oriented Adventure",3917873,0.035,0.867,0.098,0.4404,0.2267180735930736,0.5307269119769119,0.04418993315387828,0.6853824307521185,0.0008295481869330009,0.0031041338515933603,0.2562550023916022,0.010238943408088138
19146711.0,"LGBT, Romantic drama, Romance Film, Drama, Indie",3381142,0.091,0.802,0.107,-0.1027,-0.004292929292929293,0.7370370370370372,0.025028452640981413,0.5899734008125961,0.036099013610510156,0.26653635680122534,0.07936446050007362,0.0029983056883793324
187694327.0,"Thriller, Cold War, Action/Adventure, Drama, Action, Spy",8641297,0.231,0.641,0.128,-0.9379,-0.048611111111111105,0.4708333333333334,0.06595306764938869,0.2252565973030869,0.0061825222946936265,0.39738800085615367,0.29906206275336444,0.006157744210213423
,"Action/Adventure, Western, Action",9474548,0.042,0.958,0.0,-0.1655,0.175,0.575,0.013818119885399938,0.06613679183647037,0.00848292198497802,0.8259758204221725,0.08233961241785437,0.0032467184646520764
,"Romantic drama, Romance Film, Drama, Tragedy, Film adaptation",7078738,0.064,0.704,0.232,0.8321,0.3,0.6666666666666666,0.0051092937210341915,0.9921304881572723,0.0009289679874200374,0.000892371594090946,0.0006039911531843245,0.00033481344871688634
,"Musical, Drama, Romance Film",1170621,0.011,0.816,0.172,0.9802,0.08863636363636364,0.6279545454545455,0.006079499751129853,0.5058504388351659,0.3425718723779677,0.14280990768124216,0.0010090352900858437,0.001679272681940347
,"Action, Drama, Comedy, Adventure",10202645,0.061,0.786,0.153,0.9925,0.1852222222222222,0.5390555555555555,0.005460643005790189,0.5095704451880672,0.18496312844746915,0.1472788011808668,0.07671167043868495,0.07601532746445049
,Drama,27617955,0.105,0.729,0.166,0.6187,0.26666666666666666,0.6425925925925926,0.4813267888966948,0.01934709306806326,0.001994009973714128,0.2535555586218834,0.23612481349846348,0.00765172005048953
,"Action/Adventure, Western, Action, Indian Western",17602253,0.094,0.77,0.136,0.4588,0.20833333333333331,0.6833333333333333,0.025016144616529346,0.026375393383204937,0.005709957680664957,0.6433956772089005,0.2962517263367772,0.00325113843427971
6000000.0,"Thriller, Crime Fiction, Mystery, Drama, Suspense, Film adaptation, Spy",239532,0.118,0.775,0.107,-0.4497,0.03571428571428571,0.40476190476190477,0.00226520758587867,0.004061503568664193,0.0011046722647733986,0.11566230654716492,0.8737163245677948,0.003189994371496141
,"Musical, Children's/Family, Fantasy, Family Film, Children's Fantasy",6096388,0.05,0.763,0.187,0.9889,0.30292011019283743,0.5743296602387511,0.001421674308533381,0.9584603820528302,0.012067914890524532,0.0014232629244881017,0.001777281003471996,0.024849483103025705
,"Romantic drama, Romance Film, Drama, Film adaptation",22372165,0.1,0.801,0.1,-0.2523,0.1241477272727273,0.4554924242424242,0.18065109474118798,0.15259406245313584,0.2749040288850665,0.014814389171078801,0.36463020970113574,0.01240619398886338
17871174.0,"Fantasy Adventure, Adventure, Children's/Family, Animated Musical, Animation, Musical, Fantasy, Comedy, War film, Drama, Family Film, Family-Oriented Adventure",357525,0.095,0.688,0.217,0.9466,0.3857142857142857,0.6380952380952383,0.007399468973744661,0.6915285651572048,0.002361358480993658,0.13202706732554362,0.1645359761081636,0.0021475560206454247
,"Action/Adventure, Western, Comedy Western, Film adaptation",1029774,0.104,0.811,0.085,-0.3818,-0.024999999999999994,0.675,0.013151266309432686,0.3627364627551287,0.00691130009945482,0.4366505702957511,0.1773317753104493,0.0032185987685807048
116000000.0,"Thriller, Science Fiction, Action/Adventure, Glamorized Spy Film, Action, Spy",157481,0.045,0.902,0.053,0.0516,0.06694214876033057,0.4636363636363636,0.009784634617972188,0.2888122175063472,0.013971517706522718,0.4395011498709209,0.24568533850833774,0.0022451587501564063
,"Thriller, Crime Fiction, Gangster Film, Crime Drama, Psychological thriller, Period piece, Drama, Black comedy, Crime Thriller, Action",16198836,0.141,0.785,0.074,-0.88,-0.038352272727272735,0.8023674242424242,0.18059141502211182,0.00410352790398368,0.0007366118419061726,0.5888865872596701,0.2246498848447421,0.0010319903570537765
29133000.0,"Ensemble Film, Slice of life story, Americana, Black-and-white, Period piece, Coming of age, Film adaptation, Drama, New Hollywood",74868,0.091,0.675,0.234,0.5574,0.125,0.5,0.32161155343055725,0.14615774154663086,0.006851451005786657,0.1094575896859169,0.40089255571365356,0.015029155649244785
,"Action/Adventure, Revisionist Western, Western",12674456,0.267,0.605,0.128,-0.9655,0.10493827160493827,0.29753086419753083,0.1127052860489736,0.03514208102327151,0.0016001977055566385,0.72712641954422,0.12065065379526156,0.002775370034214575
,"Thriller, Action, Drama",14209782,0.018,0.896,0.086,0.8271,-0.006666666666666665,0.48,0.31773625426770497,0.019927510293200612,0.00814660228206776,0.0067440794470409555,0.3401999830578764,0.3072455688379705
,"Thriller, Horror, Supernatural, Anthology, Psychological thriller, Mystery, Suspense",9627061,0.125,0.777,0.098,0.0346,0.14166666666666666,0.5611111111111111,0.022188693090962868,0.009455836688478788,0.0024696773228545985,0.5916105461074039,0.04403417526433865,0.3302409835741855
46122355.0,"LGBT, Thriller, Adventure, Action/Adventure, Drama, Film adaptation, Action, New Hollywood",101899,0.078,0.82,0.102,0.2023,0.25,0.44999999999999996,0.009835346194449812,0.6186657367895046,0.009227178884126866,0.01309735260050123,0.3441758679303651,0.004998490835229556
